"","Progress","Finished","RecordedDate","UserLanguage","ParticipantID","consent","age","gender","country","teach.age_1","teach.age_2","teach.age_3","teach.age_4","teach.age_5","teach.age_6","teach.age_6_TEXT","teach.school","teach.school_5_TEXT","teach.subject_1","teach.subject_2","teach.subject_3","teach.subject_4","teach.subject_5","teach.subject_6","teach.subject_7","teach.subject_8","teach.subject_9","teach.subject_10","teach.subject_10_TEXT","gators_RA1","gators_RA2","gators_RA3","gators_RA4","gators_RA5","gators_RA6","gators_RA7","gators_RA8","gators_RA9","gators_RA10","gators_RA11","gators_RA12","gators_RA13","gators_RA14","gators_RA15","gators_RA16","gators_RA17","gators_RA18","gators_RA19","gators_RA20","gators_pp","gators_pn","gators_sp","gators_sn","priorcontact.industrobot","priorcontact.domestrobot","priorcontact.socialrobot","priorcontact.otherrobot","priorcontactamount.industrobot","priorcontactamount.domestrobot","priorcontactamount.socialrobot","priorcontactamount.otherrobot","videos.amount","movies.amount","movies_seen","robots.skepticism","robot.risk_1","robot.risk_2","robot.risk_3","risk.mitigation_1","risk.mitigation_2","risk.mitigation_3","robot.benefit_1","robot.benefit_2","robot.benefit_3","benefit.mitigation_1","benefit.mitigation_2","benefit.mitigation_3","usecases.education","robot","robot_type","familiarrobot","familiarobjec","safety","competence","comfortable","friendliness","creepycute","badgood","physicalwarm","socialwarm","humanform","humanmotion","socialcompetence","socialness","socialintelligence","intelligence","ranksafety","rankcompetence","rankcomfortable","rankfriendliness","rankcreepycute","rankbadgood","rankphysicalwarmth","ranksocialwarmth","rankhumanform","ranksocialcompetence","ranksocial","ranksocialintelligence","rankintelligence","suitmath","suitdifftask","suitread","suitart","suitother","suitchildren","suitadults","suitageneither","why_age","suitindividual","suitgroups","suitindivgroupneither","why_group","suitteacher","suittutor","suitpeer","suitnovice","why_role","favoriteteacher1st","favoriteteacher2nd","favoriteteacher3rd","favoritestudent1st","favoritestudent2nd","favoritestudent3rd","Views","Viewssuit","totalviews","addthoughts","attentioncheck1","attentioncheck2","source"
"54",100,"True","02.04.24 10:10","EN","16491","1",29,"2","United Kingdom",0,1,1,0,0,0,"","Private school","",1,1,0,0,0,0,0,0,0,0,"",4,4,1,3,4,5,4,3,5,4,2,5,4,2,4,6,3,7,5,4,3.2,4.2,3.4,5,0,1,0,NA,NA,2,NA,NA,"1","2",3,"2","too much dependence on the robots","physical dangers eg the robots exploding","loss of human contact","only use to replace individual work, not group activities","only used in a specific class/for a specific amount of time","use at school not home for monitoring","could be useful for students who struggle with social interaction","could be useful for special needs students","could be useful for schools that are understaffed","i think that robots would need to be thoroughly tested","robots would need to be used selectively","the developer would need to be responsible for the robots","social robots could be very helpful for students with special education needs, eg autism or adhd. they could be built to target these needs eg shorted attention span. they could be used for language learning or stem, where the robot may be a tutor","baxter","1",0,0,30,51,0,44,0,52,26,0,57,63,51,50,51,51,"9","5","8","10","8","9","8","11","3","9","7","10","4","67","20","40","68","n/a","0","1","0","i think the toy-like robots are more suitable for children, and the more machine-like ones could be scary to children","1","1","0","i used the size as a reference","1","0","0","0","the robots which look more machine-like are better as teachers","0","0","0","0","0","0",1,1,2,"no","passed","passed","prolific"
"55",100,"True","02.04.24 10:14","EN","67204","1",38,"1","UK",0,0,1,1,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",5,4,4,5,1,3,3,2,2,4,5,6,5,4,5,5,4,3,4,4,3.8,2.8,5,4,0,1,0,0,NA,2,NA,NA,"1","1",9,"2","Students could cheat when it comes to completing assignments or homework tasks.  This means they will be less likely to know things well.","","","","","","","","","","","","Robots could be used to automate administration tasks.","baxter","1",3,19,51,43,52,21,19,40,8,3,29,40,9,15,8,33,"7","2","1","12","6","1","4","4","6","3","12","7","6","1","2","1","7","None","1","0","0","The robots that can be useful for education are those that have the capacity (or look like they have the capacity) to speak and listen.","1","1","0","The robots that are suitable look like they can do something of use and/or talk","0","1","0","0","Those who would be taught by the students are more rudimental robots.","0","0","0","0","0","0",2,1,3,"","passed","passed","prolific"
"56",100,"True","02.04.24 10:15","EN","16477","1",30,"2","Poland",0,0,0,1,1,0,"","Other, namely:","Tutoring, homeschooling",1,0,0,0,0,0,0,0,0,0,"",4,5,4,3,2,5,5,5,5,3,6,5,5,6,5,6,5,6,6,6,3.6,4.6,5.4,5.8,0,1,0,0,NA,3,NA,NA,"2","2",2,"2","The robot can teach students bad words, bad attitudes they are programmed not to do","They can rebel and refuse to work","","The right programming can reduce the risk","The right programming can reduce the risk","","Speaking/talking partner","Doing routine activites with students","","They can be programmed to act as a speaking partner in language lessons. They can be programmed to only use the language level the students know","I don't really know","","Speaking activites in language classes, helping in cleaning the class after each class","baxter","1",0,48,55,63,44,3,33,75,0,0,0,15,0,4,2,19,"12","3","11","9","9","11","9","9","4","11","5","9","4","77","6","5","75","Sorting thrash","1","1","0","For children - robots that look like animals, toys, etc. Neither - this robot is too creepy and can't do anything.","1","1","0","Almost all are suitable for both","0","0","1","0","","0","0","0","0","0","0",1,1,2,"No","passed","passed","prolific"
"57",100,"True","02.04.24 10:26","EN","63999","1",45,"2","UK",1,0,0,0,0,0,"","Public school","",0,1,1,1,1,1,0,0,0,0,"",4,7,4,3,7,7,4,5,5,5,5,4,5,4,4,7,7,7,7,7,5,5.2,4.4,7,0,0,0,0,NA,NA,NA,NA,"1","2",4,"2","loss of jobs","robots not being flexible enough","","","","","","","","","",""," really dont know.  there are so many variables witrhin teaching that i dont know if a robot could meet those needs appropriately","baxter","1",0,0,28,30,0,12,3,25,0,21,13,18,9,13,14,8,"5","9","10","12","11","10","10","10","12","9","7","6","9","27","23","32","29","not sure","1","1","0","most robots are more appealing to children","1","1","0","cuter ones seem for for one person","0","1","0","0","i imagined how a child would bet relate to each robot","0","0","0","0","0","0",2,1,3,"no","passed","passed","prolific"
"58",100,"True","02.04.24 10:32","EN","92120","1",45,"1","UK",0,1,0,0,0,0,"","Public school","",1,1,1,0,1,1,0,0,0,0,"",4,6,4,4,2,3,3,2,2,6,5,7,5,6,5,6,5,2,5,5,4,3.2,5.6,4.6,0,0,1,0,NA,NA,2,NA,"1","1",2,"3","I think some pupils might become over reliant on it.","It might also take the human element out of teaching to some extent.","","I think this risk could be mitigated by the class teacher ensuring they were only used for certain lessons/timetabled slots. I don't think the robots would need to change but rather they were used when there was a genuine need for them and not just have the pupils merely 'playing' with them.","I think the important thing for the teacher would be to remember they are still teacher and not a social robot. Children will have a range of needs such as emotional/behavioural that won't be addressed by a robot so the teacher as well as pupils shouldn't become over reliant on this technology. Lesson observations as to how it was used and implemented by senior leaders at the school could help to ensure this. Again, here I wouldn't see a need for robots to change rather than keeping a close eye on how and when they were used.","","It might help to engage children who are reluctant learners.","It can help to make sense of test data more quickly and accurately.","","Children who are reluctant learners/falling behind might be able to use social robots to a play a range of interactive educational games which cover the topics being covered in class in a different way. Each teacher could propose pupils that would benefit from their use and then the Head could have final say on allocation of these social robots.","Test data analysis could be undertaken more quickly than if done by a teacher. You could use robots to quickly get data on which questions were gotten incorrect by the highest percentage of pupils and use this information to re-teach key areas of uncertainty amongst the class. This could be further rolled out so it was adopted by a whole school to help support learning and bridge gaps as and where they appear in pupil's knowledge.","","I have covered some of my ideas on the previous page but in short I'd see their function to be both an educational tool through the use of interactive games and an assessment tool to enable teachers to quickly identify where their pupils are weak and need further support.","baxter","1",0,3,90,66,90,2,20,50,20,13,3,4,6,2,5,51,"11","4","10","11","11","10","12","11","11","10","6","12","4","66","42","38","19","None","0","0","1","The children section is essentially the cuter more fluffy or otherwise child friendly robots. The ones I have put in both I consider to have more functional qualities and neither is where I consider them to neither be overly useful or cute!","0","0","1","Again the more fluffy cute robots I thought might be best for one person as they are more relatable perhaps and therefore might work better on a 1-to- basis. The group settings are bigger robots which I thought might captivate more people and the neither group again was for the robots that I felt added very little to either scenario.","0","1","0","0","The teacher telling students about things I went for robots that looked a bit more cute. Almost like a glove puppet helping the teacher to teach children things. The tutor guiding students through a task was where I went for the largely more mechanical robots and felt their physical appearance might lend itself to this and the two I went for peer work is the robots who I felt the children would most likely accept as a peer based on their appearance. I didn't feel that any were overly suitable for a novice.","0","0","0","0","0","0",2,1,3,"No.","passed","passed","prolific"
"59",100,"True","02.04.24 10:34","EN","62980","1",42,"2","Ireland",0,0,0,1,1,0,"","Public school","",0,0,0,0,0,0,0,0,1,1,"Business",5,5,4,5,3,3,5,4,4,6,6,6,6,6,5,5,4,3,6,4,4.4,4.4,5.8,4.4,1,1,1,NA,1,4,2,NA,"3","3",5,"4","Equipment for robots become out dated in the classroom. ","The expense associated with robots. ","","Not sure. ","","","Gives students a chance to have fun and experiment with robots.","It allows students to have an inquiring mind and ask questions. ","Social robots in education may help with the various learning styles and engagement. ","Not sure.","","","They could be used to encourage students to write their own code and think about what task or outcome that they wish the robot to do. ","baxter","1",20,21,70,90,20,40,35,90,18,25,35,80,50,35,70,80,"12","1","9","3","10","8","5","11","1","10","8","4","12","40","15","11","30","Building and stacking objects","0","1","0","The robots I think are suitable for the children are more teddy bear like and children relate to these. The robots suitable for adults look to be more mature.","0","1","0","Again, my thoughts on this is that the teddy looking robots could make an individual smile.","1","0","0","0","No idea just thinking what would be more age related.","0","0","0","0","1","0",4,1,5,"No, thank you!","passed","passed","prolific"
"60",100,"True","02.04.24 10:36","EN","46404","1",51,"1","portugal",0,0,0,1,1,0,"","Public school","",0,0,0,1,0,0,0,0,0,0,"",4,5,3,4,4,2,6,3,2,3,5,6,5,5,5,2,6,5,6,6,4,3.2,5.2,5,NA,1,0,NA,NA,2,NA,NA,"2","3",8,"2","decrease of social interactions","limited response from robots to probems raised","","clearly define the tasksrobots should/could perform","avoid the development of robots that could replace people (mainly educators and other people at schools) responsible for education and socialization","","","","","","","","performing some experiences that might, otherwise, be risky for kids. 
","baxter","1",4,27,40,65,14,18,61,50,5,12,8,23,22,12,14,58,"8","9","8","7","8","9","9","6","6","8","11","6","6","50","29","1","66","perform experiments","1","0","0","robots with more ""competence"" (more able to interact) and who look less ""childish""might be useful with both adults and children. The moore limited in their capabilities are useless","1","0","0","the sameas before. The more abilities and capacity for interacting, the more useful in any context (alone or in group)","0","0","0","1","the most requiring tasks are better performed by most advanced robots. Those who can hardly interact are better  for ""being tought"" by children","0","0","0","0","0","0",1,1,2,"none","passed","passed","prolific"
"61",100,"True","02.04.24 10:36","EN","35504","1",40,"2","UK",1,1,1,0,0,0,"","Public school","",0,1,1,1,1,1,0,0,0,0,"",5,5,5,5,2,3,3,3,2,3,5,7,5,3,6,5,5,6,6,5,4.4,2.8,5.2,5.4,0,1,1,NA,NA,5,5,NA,"2","2",3,"4","information may not be correct","privacy ","children become reliant on technology and are deskilled in some areas","checking sytems","puts measures in place, check storage and use of data, monitor ","use as a balance along with a full curriculum and opportunities to socialise and develop other skills ","Time saving","feedback and assessment ","Personalised learning","report and letter writing , always grammatically correct, saves time, idea generators will save teacher time ","robots can give students and children feedback and also understand how they can improve. Save teacher time.","deliver engaging and purposeful learning to 
children and students at their level and address misconceptions","to support learners with adaptive teaching, addressing misconception and further work on these areas. Ongoing assessments . Emotional support packages , STEM education ","baxter","1",13,8,38,81,18,13,21,14,13,28,11,12,61,30,50,80,"7","1","11","11","11","12","12","12","12","12","11","4","1","2","3","5","4","","0","1","0","more child friendly and accessible for children, more adult friendly ","0","1","0","due to size ","1","0","0","0","due to presence and size","0","0","0","0","0","0",1,1,2,"no","passed","passed","prolific"
"62",100,"True","02.04.24 10:38","EN","71932","1",41,"2","UK",0,0,0,0,1,0,"","Public school","",0,0,1,0,0,0,0,0,0,0,"",3,5,2,4,2,3,5,3,3,4,5,6,6,6,6,7,6,5,6,6,3.2,3.6,5.8,6,0,1,0,0,NA,2,NA,NA,"1","1",5,"2","They do not currently allow for critical thinking education ","Young people might not be able to tell the different between ","the constructors of the robots may have thir own adjends to influence children ","not sure ","not sure ","not sure ","","","","","","","to help support neurodiverse children with learning about social interctins ","baxter","1",0,0,40,59,25,12,22,47,7,16,7,6,18,8,15,52,"7","4","10","8","11","5","12","11","6","3","2","2","3","72","5","16","86","","0","1","0","","1","1","0","","1","0","0","0","","0","0","0","0","1","0",1,1,2,"","passed","passed","prolific"
"63",100,"True","02.04.24 10:41","EN","66949","1",34,"2","England, UK",0,1,1,0,0,0,"","Public school","",1,1,0,1,0,0,0,0,1,0,"",4,5,5,5,4,4,5,4,3,5,6,6,5,6,5,5,5,5,6,6,4.6,4.2,5.6,5.4,0,0,0,0,NA,NA,NA,NA,"1","3",3,"4","Fear from students or parents, causing outrage/media issues for school.","","","Hold information sessions to ensure that people are informed of the realities and are therefore less likely to be afraid.","","","The chance to support learners when there are not enough adults to do so - for example, to support them with writing (spelling, word suggestions etc).","The chance for them to lead games or create opportunities for the children to interact with each other in the playground, as often they struggle and fall outs occur.","","They would need to be informed of the topic, with access to appropriate word banks or online dictionaries. They could be positioned to work with set children, so they can support them to achieve their best.","A teacher or lunch lady would need to monitor the robot, especially at first, until a clear role was established whereby the robot can instigate or describe games to include the children and to help given them structure.","","To provide support during writing lessons (spellings, word suggestions). 
To organise games or activities with children outside during lunchtime/breaktime.
They could help staff with planning lessons or inputting data.","baxter","1",1,2,75,69,71,7,20,51,8,6,29,44,8,6,8,72,"8","1","2","11","12","7","12","11","4","9","12","11","1","37","7","2","29","na","0","1","0","kids ones resemble animals or seem friendly.","1","0","0","Most would be suitable for both but some would be better one-on-one to maximise the bond they can establish","0","1","0","0","the more human-like would be best to teach as they are similar to what the children are used to","0","0","0","0","0","0",1,1,2,"na","passed","passed","prolific"
"64",100,"True","02.04.24 10:42","EN","74368","1",55,"2","England",0,1,1,0,0,0,"","Public school","",1,1,0,0,0,0,0,0,0,0,"",6,6,6,6,5,1,3,2,1,6,5,7,6,7,6,2,4,1,5,3,5.8,2.6,6.2,3,0,0,0,0,NA,NA,NA,NA,"1","3",5,"3","Children may not learn well enough how to interact with humans, as robots will often react  differently to humans eg. with facial expressions.  This can be a problem for autistic children who may struggle to recognise facial expressions.","","","The robots would need to have faces that moved accurately and were capable of expression. The designers would be responsible for this.","","","It would give children a way to practice social skills (particularly useful for those with communication problems).","It could be a great help with foreign language learners.","It could free up Teaching Assistant time.","The robots could be taught sign language.","Robots could have a translation app so that a foreign language student could speak to it in their own language.","","Foreign language students could practise their English.  Also, the reverse - students could practice a new language with the robot.","baxter","1",1,0,64,29,13,33,26,75,20,21,4,1,5,3,5,68,"5","4","9","11","9","8","9","12","9","10","6","6","4","55","59","98","44","Practicing a language","1","1","0","I feel that most of the ones I chose for the 'children' group are things which would appeal to a child rather than an adult (perhaps because they are cute?)","1","1","0","The robot I chose for 'neither' is just odd-looking!","0","1","0","0","There is nothing intrinsic about the individual robots that made me choose them for this role - just that I think this is how ANY robot would be best used.","0","0","0","0","0","0",2,1,3,"","passed","passed","prolific"
